issue_time,target_time,source_time,source_observed_at,price_forecast,method
2025-10-02T00:00:00,2025-10-02T12:30:00,2025-09-25T12:30:00,2025-09-25T12:40:00,0.39431924119241196,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T12:40:00,2025-09-25T12:40:00,2025-09-25T12:50:00,0.37668970189701895,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T12:50:00,2025-09-25T12:50:00,2025-09-25T13:00:00,0.5479376693766939,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T13:00:00,2025-09-25T13:00:00,2025-09-25T13:10:00,0.8090373983739837,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T13:10:00,2025-09-25T13:10:00,2025-09-25T13:20:00,0.8446948509485095,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T13:20:00,2025-09-25T13:20:00,2025-09-25T13:30:00,0.7911246612466125,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T13:30:00,2025-09-25T13:30:00,2025-09-25T13:40:00,0.7824547425474254,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T13:40:00,2025-09-25T13:40:00,2025-09-25T13:50:00,0.822929268292683,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T13:50:00,2025-09-25T13:50:00,2025-09-25T14:00:00,0.8733457994579944,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T14:00:00,2025-09-25T14:00:00,2025-09-25T14:10:00,0.8963639566395663,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T14:10:00,2025-09-25T14:10:00,2025-09-25T14:20:00,0.882271815718157,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T14:20:00,2025-09-25T14:20:00,2025-09-25T14:30:00,0.8835230352303522,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T14:30:00,2025-09-25T14:30:00,2025-09-25T14:40:00,0.9373327913279133,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T14:40:00,2025-09-25T14:40:00,2025-09-25T14:50:00,1.0054672086720868,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T14:50:00,2025-09-25T14:50:00,2025-09-25T15:00:00,0.8880636856368563,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T15:00:00,2025-09-25T15:00:00,2025-09-25T15:10:00,0.6782149051490515,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T15:10:00,2025-09-25T15:10:00,2025-09-25T15:20:00,0.6818631436314363,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T15:20:00,2025-09-25T15:20:00,2025-09-25T15:30:00,0.7321043360433604,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T15:30:00,2025-09-25T15:30:00,2025-09-25T15:40:00,0.736730894308943,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T15:40:00,2025-09-25T15:40:00,2025-09-25T15:50:00,0.774280216802168,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T15:50:00,2025-09-25T15:50:00,2025-09-25T16:00:00,0.8215211382113822,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T16:00:00,2025-09-25T16:00:00,2025-09-25T16:10:00,0.8496457994579946,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T16:10:00,2025-09-25T16:10:00,2025-09-25T16:20:00,0.8581593495934959,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T16:20:00,2025-09-25T16:20:00,2025-09-25T16:30:00,0.8699834688346884,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T16:30:00,2025-09-25T16:30:00,2025-09-25T16:40:00,0.9010284552845529,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T16:40:00,2025-09-25T16:40:00,2025-09-25T16:50:00,0.9454173441734417,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T16:50:00,2025-09-25T16:50:00,2025-09-25T17:00:00,0.9632021680216801,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T17:00:00,2025-09-25T17:00:00,2025-09-25T17:10:00,0.9658845528455284,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T17:10:00,2025-09-25T17:10:00,2025-09-25T17:20:00,1.0018176151761518,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T17:20:00,2025-09-25T17:20:00,2025-09-25T17:30:00,1.029329539295393,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T17:30:00,2025-09-25T17:30:00,2025-09-25T17:40:00,1.0313032520325203,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T17:40:00,2025-09-25T17:40:00,2025-09-25T17:50:00,1.0497078590785907,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T17:50:00,2025-09-25T17:50:00,2025-09-25T18:00:00,1.1653089430894308,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T18:00:00,2025-09-25T18:00:00,2025-09-25T18:10:00,1.3086368563685638,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T18:10:00,2025-09-25T18:10:00,2025-09-25T18:20:00,1.3180861788617886,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T18:20:00,2025-09-25T18:20:00,2025-09-25T18:30:00,1.296128997289973,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T18:30:00,2025-09-25T18:30:00,2025-09-25T18:40:00,1.309568834688347,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T18:40:00,2025-09-25T18:40:00,2025-09-25T18:50:00,1.3269365853658535,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T18:50:00,2025-09-25T18:50:00,2025-09-25T19:00:00,1.3378869918699186,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T19:00:00,2025-09-25T19:00:00,2025-09-25T19:10:00,1.3489140921409215,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T19:10:00,2025-09-25T19:10:00,2025-09-25T19:20:00,1.363929268292683,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T19:20:00,2025-09-25T19:20:00,2025-09-25T19:30:00,1.340280758807588,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T19:30:00,2025-09-25T19:30:00,2025-09-25T19:40:00,1.2955750677506777,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T19:40:00,2025-09-25T19:40:00,2025-09-25T19:50:00,1.2965476964769647,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T19:50:00,2025-09-25T19:50:00,2025-09-25T20:00:00,1.318650677506775,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T20:00:00,2025-09-25T20:00:00,2025-09-25T20:10:00,1.3310867208672084,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T20:10:00,2025-09-25T20:10:00,2025-09-25T20:20:00,1.3253878048780487,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T20:20:00,2025-09-25T20:20:00,2025-09-25T20:30:00,1.3141254742547426,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T20:30:00,2025-09-25T20:30:00,2025-09-25T20:40:00,1.3317837398373982,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T20:40:00,2025-09-25T20:40:00,2025-09-25T20:50:00,1.3731750677506775,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T20:50:00,2025-09-25T20:50:00,2025-09-25T21:00:00,1.2238945799457994,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T21:00:00,2025-09-25T21:00:00,2025-09-25T21:10:00,0.9849612466124661,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T21:10:00,2025-09-25T21:10:00,2025-09-25T21:20:00,0.9842948509485094,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T21:20:00,2025-09-25T21:20:00,2025-09-25T21:30:00,0.9988308943089431,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T21:30:00,2025-09-25T21:30:00,2025-09-25T21:40:00,0.9764981029810297,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T21:40:00,2025-09-25T21:40:00,2025-09-25T21:50:00,1.0438338753387535,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T21:50:00,2025-09-25T21:50:00,2025-09-25T22:00:00,0.8185929539295392,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T22:00:00,2025-09-25T22:00:00,2025-09-25T22:10:00,0.4267631436314363,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T22:10:00,2025-09-25T22:10:00,2025-09-25T22:20:00,0.4155013550135501,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T22:20:00,2025-09-25T22:20:00,2025-09-25T22:30:00,0.47756531165311655,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T22:30:00,2025-09-25T22:30:00,2025-09-25T22:40:00,0.4383422764227642,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T22:40:00,2025-09-25T22:40:00,2025-09-25T22:50:00,0.43687235772357724,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T22:50:00,2025-09-25T22:50:00,2025-09-25T23:00:00,0.4552479674796748,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T23:00:00,2025-09-25T23:00:00,2025-09-25T23:10:00,0.4581195121951219,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T23:10:00,2025-09-25T23:10:00,2025-09-25T23:20:00,0.4449753387533876,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T23:20:00,2025-09-25T23:20:00,2025-09-25T23:30:00,0.4522588075880759,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T23:30:00,2025-09-25T23:30:00,2025-09-25T23:40:00,0.47457371273712734,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T23:40:00,2025-09-25T23:40:00,2025-09-25T23:50:00,0.4645224932249322,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-02T23:50:00,2025-09-25T23:50:00,2025-09-26T00:00:00,0.41064796747967475,same-weekday-weighted:4
2025-10-02T00:00:00,2025-10-03T00:00:00,2025-09-26T00:00:00,2025-09-26T00:10:00,0.35026612466124657,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T00:10:00,2025-09-26T00:10:00,2025-09-26T00:20:00,0.3394512195121951,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T00:20:00,2025-09-26T00:20:00,2025-09-26T00:30:00,0.3533688346883469,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T00:30:00,2025-09-26T00:30:00,2025-09-26T00:40:00,0.35647371273712736,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T00:40:00,2025-09-26T00:40:00,2025-09-26T00:50:00,0.33616585365853663,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T00:50:00,2025-09-26T00:50:00,2025-09-26T01:00:00,0.32928482384823843,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T01:00:00,2025-09-26T01:00:00,2025-09-26T01:10:00,0.3380311653116531,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T01:10:00,2025-09-26T01:10:00,2025-09-26T01:20:00,0.33084200542005415,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T01:20:00,2025-09-26T01:20:00,2025-09-26T01:30:00,0.32703523035230353,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T01:30:00,2025-09-26T01:30:00,2025-09-26T01:40:00,0.3275392953929539,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T01:40:00,2025-09-26T01:40:00,2025-09-26T01:50:00,0.3142989159891599,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T01:50:00,2025-09-26T01:50:00,2025-09-26T02:00:00,0.3181590785907859,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T02:00:00,2025-09-26T02:00:00,2025-09-26T02:10:00,0.3309544715447154,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T02:10:00,2025-09-26T02:10:00,2025-09-26T02:20:00,0.31569945799457994,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T02:20:00,2025-09-26T02:20:00,2025-09-26T02:30:00,0.3256550135501355,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T02:30:00,2025-09-26T02:30:00,2025-09-26T02:40:00,0.35898184281842815,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T02:40:00,2025-09-26T02:40:00,2025-09-26T02:50:00,0.3585845528455285,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T02:50:00,2025-09-26T02:50:00,2025-09-26T03:00:00,0.3572273712737127,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T03:00:00,2025-09-26T03:00:00,2025-09-26T03:10:00,0.35855067750677505,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T03:10:00,2025-09-26T03:10:00,2025-09-26T03:20:00,0.33254878048780484,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T03:20:00,2025-09-26T03:20:00,2025-09-26T03:30:00,0.3210333333333333,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T03:30:00,2025-09-26T03:30:00,2025-09-26T03:40:00,0.33831327913279136,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T03:40:00,2025-09-26T03:40:00,2025-09-26T03:50:00,0.35547533875338755,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T03:50:00,2025-09-26T03:50:00,2025-09-26T04:00:00,0.3559655826558265,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T04:00:00,2025-09-26T04:00:00,2025-09-26T04:10:00,0.3476528455284552,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T04:10:00,2025-09-26T04:10:00,2025-09-26T04:20:00,0.3516663956639566,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T04:20:00,2025-09-26T04:20:00,2025-09-26T04:30:00,0.3590140921409214,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T04:30:00,2025-09-26T04:30:00,2025-09-26T04:40:00,0.35735203252032527,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T04:40:00,2025-09-26T04:40:00,2025-09-26T04:50:00,0.3471357723577236,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T04:50:00,2025-09-26T04:50:00,2025-09-26T05:00:00,0.3607062330623306,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T05:00:00,2025-09-26T05:00:00,2025-09-26T05:10:00,0.37183143631436316,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T05:10:00,2025-09-26T05:10:00,2025-09-26T05:20:00,0.32847398373983744,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T05:20:00,2025-09-26T05:20:00,2025-09-26T05:30:00,0.3342265582655827,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T05:30:00,2025-09-26T05:30:00,2025-09-26T05:40:00,0.35795149051490516,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T05:40:00,2025-09-26T05:40:00,2025-09-26T05:50:00,0.30056856368563684,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T05:50:00,2025-09-26T05:50:00,2025-09-26T06:00:00,0.4663943089430895,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T06:00:00,2025-09-26T06:00:00,2025-09-26T06:10:00,0.7684815718157181,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T06:10:00,2025-09-26T06:10:00,2025-09-26T06:20:00,0.7872390243902438,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T06:20:00,2025-09-26T06:20:00,2025-09-26T06:30:00,0.7364284552845528,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T06:30:00,2025-09-26T06:30:00,2025-09-26T06:40:00,0.7312823848238482,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T06:40:00,2025-09-26T06:40:00,2025-09-26T06:50:00,0.673571002710027,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T06:50:00,2025-09-26T06:50:00,2025-09-26T07:00:00,0.654119783197832,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T07:00:00,2025-09-26T07:00:00,2025-09-26T07:10:00,0.6723428184281842,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T07:10:00,2025-09-26T07:10:00,2025-09-26T07:20:00,0.6290967479674797,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T07:20:00,2025-09-26T07:20:00,2025-09-26T07:30:00,0.594958807588076,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T07:30:00,2025-09-26T07:30:00,2025-09-26T07:40:00,0.5769691056910569,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T07:40:00,2025-09-26T07:40:00,2025-09-26T07:50:00,0.5366739837398373,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T07:50:00,2025-09-26T07:50:00,2025-09-26T08:00:00,0.6657921409214091,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T08:00:00,2025-09-26T08:00:00,2025-09-26T08:10:00,0.8773048780487805,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T08:10:00,2025-09-26T08:10:00,2025-09-26T08:20:00,0.8647344173441733,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T08:20:00,2025-09-26T08:20:00,2025-09-26T08:30:00,0.7865417344173441,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T08:30:00,2025-09-26T08:30:00,2025-09-26T08:40:00,0.759539566395664,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T08:40:00,2025-09-26T08:40:00,2025-09-26T08:50:00,0.7487978319783197,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T08:50:00,2025-09-26T08:50:00,2025-09-26T09:00:00,0.7573238482384824,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T09:00:00,2025-09-26T09:00:00,2025-09-26T09:10:00,0.7728815718157181,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T09:10:00,2025-09-26T09:10:00,2025-09-26T09:20:00,0.7655371273712737,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T09:20:00,2025-09-26T09:20:00,2025-09-26T09:30:00,0.7401138211382114,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T09:30:00,2025-09-26T09:30:00,2025-09-26T09:40:00,0.7104243902439025,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T09:40:00,2025-09-26T09:40:00,2025-09-26T09:50:00,0.6893653116531164,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T09:50:00,2025-09-26T09:50:00,2025-09-26T10:00:00,0.6847577235772357,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T10:00:00,2025-09-26T10:00:00,2025-09-26T10:10:00,0.6791013550135501,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T10:10:00,2025-09-26T10:10:00,2025-09-26T10:20:00,0.6457420054200542,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T10:20:00,2025-09-26T10:20:00,2025-09-26T10:30:00,0.6162804878048781,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T10:30:00,2025-09-26T10:30:00,2025-09-26T10:40:00,0.6244956639566395,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T10:40:00,2025-09-26T10:40:00,2025-09-26T10:50:00,0.6446070460704607,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T10:50:00,2025-09-26T10:50:00,2025-09-26T11:00:00,0.4796560975609756,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T11:00:00,2025-09-26T11:00:00,2025-09-26T11:10:00,0.2305219512195122,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T11:10:00,2025-09-26T11:10:00,2025-09-26T11:20:00,0.21179186991869917,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T11:20:00,2025-09-26T11:20:00,2025-09-26T11:30:00,0.24004173441734417,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T11:30:00,2025-09-26T11:30:00,2025-09-26T11:40:00,0.21752574525745255,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T11:40:00,2025-09-26T11:40:00,2025-09-26T11:50:00,0.22719105691056907,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T11:50:00,2025-09-26T11:50:00,2025-09-26T12:00:00,0.2234441734417344,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T12:00:00,2025-09-26T12:00:00,2025-09-26T12:10:00,0.20923848238482387,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T12:10:00,2025-09-26T12:10:00,2025-09-26T12:20:00,0.2377487804878049,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T12:20:00,2025-09-26T12:20:00,2025-09-26T12:30:00,0.23500948509485095,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T12:30:00,2025-09-26T12:30:00,2025-09-26T12:40:00,0.1862249322493225,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T12:40:00,2025-09-26T12:40:00,2025-09-26T12:50:00,0.17898075880758807,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T12:50:00,2025-09-26T12:50:00,2025-09-26T13:00:00,0.3330487804878049,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T13:00:00,2025-09-26T13:00:00,2025-09-26T13:10:00,0.5359143631436314,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T13:10:00,2025-09-26T13:10:00,2025-09-26T13:20:00,0.5440696476964769,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T13:20:00,2025-09-26T13:20:00,2025-09-26T13:30:00,0.5370487804878048,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T13:30:00,2025-09-26T13:30:00,2025-09-26T13:40:00,0.5894772357723577,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T13:40:00,2025-09-26T13:40:00,2025-09-26T13:50:00,0.5969027100271003,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T13:50:00,2025-09-26T13:50:00,2025-09-26T14:00:00,0.5902357723577236,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T14:00:00,2025-09-26T14:00:00,2025-09-26T14:10:00,0.595038753387534,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T14:10:00,2025-09-26T14:10:00,2025-09-26T14:20:00,0.6001756097560976,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T14:20:00,2025-09-26T14:20:00,2025-09-26T14:30:00,0.6132628726287263,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T14:30:00,2025-09-26T14:30:00,2025-09-26T14:40:00,0.6576878048780487,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T14:40:00,2025-09-26T14:40:00,2025-09-26T14:50:00,0.7206644986449864,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T14:50:00,2025-09-26T14:50:00,2025-09-26T15:00:00,0.6152341463414633,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T15:00:00,2025-09-26T15:00:00,2025-09-26T15:10:00,0.4225742547425474,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T15:10:00,2025-09-26T15:10:00,2025-09-26T15:20:00,0.4248346883468834,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T15:20:00,2025-09-26T15:20:00,2025-09-26T15:30:00,0.47042655826558266,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T15:30:00,2025-09-26T15:30:00,2025-09-26T15:40:00,0.47322249322493226,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T15:40:00,2025-09-26T15:40:00,2025-09-26T15:50:00,0.5025138211382114,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T15:50:00,2025-09-26T15:50:00,2025-09-26T16:00:00,0.5416479674796748,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T16:00:00,2025-09-26T16:00:00,2025-09-26T16:10:00,0.5713054200542005,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T16:10:00,2025-09-26T16:10:00,2025-09-26T16:20:00,0.5953788617886179,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T16:20:00,2025-09-26T16:20:00,2025-09-26T16:30:00,0.6272249322493225,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T16:30:00,2025-09-26T16:30:00,2025-09-26T16:40:00,0.6663444444444444,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T16:40:00,2025-09-26T16:40:00,2025-09-26T16:50:00,0.6949425474254742,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T16:50:00,2025-09-26T16:50:00,2025-09-26T17:00:00,0.6909704607046071,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T17:00:00,2025-09-26T17:00:00,2025-09-26T17:10:00,0.6666230352303523,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T17:10:00,2025-09-26T17:10:00,2025-09-26T17:20:00,0.6632696476964769,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T17:20:00,2025-09-26T17:20:00,2025-09-26T17:30:00,0.6972650406504065,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T17:30:00,2025-09-26T17:30:00,2025-09-26T17:40:00,0.7208555555555555,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T17:40:00,2025-09-26T17:40:00,2025-09-26T17:50:00,0.6989308943089432,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T17:50:00,2025-09-26T17:50:00,2025-09-26T18:00:00,0.8600728997289973,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T18:00:00,2025-09-26T18:00:00,2025-09-26T18:10:00,1.1371544715447155,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T18:10:00,2025-09-26T18:10:00,2025-09-26T18:20:00,1.2071891598915987,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T18:20:00,2025-09-26T18:20:00,2025-09-26T18:30:00,1.167178861788618,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T18:30:00,2025-09-26T18:30:00,2025-09-26T18:40:00,1.1315574525745258,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T18:40:00,2025-09-26T18:40:00,2025-09-26T18:50:00,1.1178371273712737,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T18:50:00,2025-09-26T18:50:00,2025-09-26T19:00:00,1.1231826558265583,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T19:00:00,2025-09-26T19:00:00,2025-09-26T19:10:00,1.1415178861788617,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T19:10:00,2025-09-26T19:10:00,2025-09-26T19:20:00,1.1650533875338753,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T19:20:00,2025-09-26T19:20:00,2025-09-26T19:30:00,1.176290785907859,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T19:30:00,2025-09-26T19:30:00,2025-09-26T19:40:00,1.1735379403794037,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T19:40:00,2025-09-26T19:40:00,2025-09-26T19:50:00,1.169912195121951,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T19:50:00,2025-09-26T19:50:00,2025-09-26T20:00:00,1.163669376693767,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T20:00:00,2025-09-26T20:00:00,2025-09-26T20:10:00,1.1546986449864498,same-weekday-weighted:4
2025-10-03T00:00:00,2025-10-03T20:10:00,2025-09-26T20:10:00,2025-09-26T20:20:00,1.1451929539295393,same-weekday-weighted:4
